,Unnamed: 0,review_id,restaurant_id,page_index,title,date,author_name,author_location,text,rating,city,restaurant_name,language_code,text_noanonymization,sentence_idx,id,detected_language
10,650,905238451,718846,0,Zum Vergessen !!,2023-07-24,Gisela B,,"Eigentlich schade, es bleibt nur noch eine schöne Erinnerung (Es war einmal ein LOC…….",1.0,münchen,Schneider Bräuhaus,de,"Das Schneider Bräuhaus war früher eine gute Adresse . Wir haben das Lokal früher öfters am Sonntag besucht. Der Name stand sowohl für die Qualität des Essens als auch die Zuverlässigkeit des Servicepersonals.Leider ist das Bräuhaus jetzt nur noch ein Abklatsch und kann inzwischen als Touristenabsteige bezeichnet werden.Das Restaurant steht wohl in jedem italienischen, chinesischen und japanischen Reiseführer.Einheimische findet man so gut wie gar nicht mehr. Als Münchnerin kann ich das gut beurteilen. Das Essen ist total überteuert und, im wahrsten Sinne des Wortes, geschmacklos. Die Milzwurst war hart und die Panier klebte als dünne Schicht am Produkt. Die Käsespätzle waren nur Pampe. Für € 11.90 könnte wenigstens ein Salat inkludiert sein. Der Kartoffelsalat schmeckte wie aus dem Eimer und war eiskalt. Vermutlich gerade erst aufgetaut. Die Bedienung erklärte auf Anfrage, der Kartoffelsalat gehöre so. Unter Geschmacksverirrung leide ich jedoch noch nicht.Alles in Allem das schlechteste Essen seit langer Zeit.Noch ein Wort zu den sanitären Anlagen: Eine Katastrophe!! Es sieht nicht nur beim Betreten schmuddelig aus.Es ist alles unhygienisch. Gefühlt wie eine öffentliche Toilette im Bahnhofsmilieu. Ein sanitärer Bereich kann nicht steril sein, sollte aber wenigstens einen Mindeststandard an Sauberkeit erfüllen.Meine Freunde und ich werden diese „Einrichtung“ jedenfalls nie mehr betreten. Eigentlich schade, es bleibt nur noch eine schöne Erinnerung (Es war einmal ein Bräuhaus…….).",15,eadf1271-4e8f-4360-9453-5b172ce95867,de
11,1961,916764162,1827752,1,Schlimme Touristenfalle,2023-09-15,aschroetervm,"Berlin, Deutschland","Es ist laut, das Personal überfordert, und vor allem, das Essen ist eine Katastrophe: Kalbschnitzel mit matschiger Panade, auch beim zweiten Versuch, nach Reklamation, matschig, die Kartoffeln waren mindestens drei Tage alt, die Haxe war mehr Knorpel als Fleisch, die Knödel als Beilage war Fertigproduktniveau.",2.0,dresden,Augustiner an der Frauenkirche,de,"Hier kann man keinen netten Abend verbringen, zwar ist in der direkten Nähe die imposante Frauenkirche, aber das Etablissement „Augustiner“ ist eine Schande für das Denkmal. Es ist laut, das Personal überfordert, und vor allem, das Essen ist eine Katastrophe: Kalbschnitzel mit matschiger Panade, auch beim zweiten Versuch, nach Reklamation, matschig, die Kartoffeln waren mindestens drei Tage alt, die Haxe war mehr Knorpel als Fleisch, die Knödel als Beilage war Fertigproduktniveau. Alles in allem eine Unverschämtheit.",1,be0c3c87-b947-4d34-a271-434239f079bb,de
12,1627,868475739,4216804,0,Recht unfreundliche Bedienung und mäßiges Essen,2022-11-14,Y8262UXjudiths,,Wir werden dieses Restaurant sicher nicht noch einmal besuchen.,3.0,essen,HANS IM GLÜCK Burgergrill & Bar,de,"Heute Abend war ich mit einer Freundin im Hans im Glück. Die beiden jungen Mädchen in der Bedienung waren nicht besonders freundlich. Der Burger war ok, die Pommes aber eher labberig. Nach einem Besuch der Toilette im Untergeschoss waren wir vollends bedient. Es roch nach Urin und eine Grundreinigung hat wohl schon länger nicht mehr stattgefunden. Bei der Bezahlung haben wir die Bedienung darauf hingewiesen. Als Kommentar kam nur der freche Spruch: das ist ebenso, da die Toilette im Untergeschoss sei. Alles in allem : nicht zu empfehle!! Wir werden dieses Restaurant sicher nicht noch einmal besuchen.",8,6412f418-7dbf-4751-bfe5-75952daa9f46,de
13,1685,910359292,2049557,0,Erstklassige Auszeit in Bremen,2023-08-14,schweini666,"Baden-Baden, Deutschland","Ausgesprochen flotte und freundliche Bedienung, das Essen war von exzellenter Qualität und die Portionen sind für Leute mit grossem Appetit genau richtig, für uns wars aber zu viel.",4.0,bremen,Schüttinger Gasthausbrauerei,de,"Ausgesprochen flotte und freundliche Bedienung, das Essen war von exzellenter Qualität und die Portionen sind für Leute mit grossem Appetit genau richtig, für uns wars aber zu viel. Ebenso das Bier ist absolut top. Kann die Location auf jeden Fall empfehlen.",0,8d101e97-ac67-4b8e-ba85-9ae415b337ac,de
14,826,894304103,1190751,5,Familie isst hier gern,2023-06-10,Anne M,"Konin, Polen",Egal ob Bolognese für Kids oder rafinnierte Kalbmedalliins mit Pinienkernen für uns- alles schmeckt.,5.0,frankfurt,Trattoria i Siciliani,de,Egal ob Bolognese für Kids oder rafinnierte Kalbmedalliins mit Pinienkernen für uns- alles schmeckt. Familie immer zufrieden.,0,910777ee-36fd-4b35-9ae1-afac5cf31cbb,de
15,2408,871059119,813006,0,Sehr schlecht,2022-12-08,antoniorN9225FX,,"Die Tomatensauce oder die Mozzarella waren sauer.Noch dazu müsste ich 3,90 € für extra Mozzarella auf der Pizza bezahlen!",1.0,bonn,Pizzeria Tuscolo,de,"Ich habe mit einer Freundin (wir sind beide Italiener:innen) Pizza bestellt und nicht zu Ende gegessen (noch nie in meinem Leben passiert!!!), da die Pizza so schlecht und unappetitlich war. Die Tomatensauce oder die Mozzarella waren sauer.Noch dazu müsste ich 3,90 € für extra Mozzarella auf der Pizza bezahlen! 3,90 €!!! Unverschämt.Die Bedienung war sehr nett, aber das Restaurant ziemlich staubig. Am Tisch wo wir saßen, standen Regale voller Staub und töten Insekten.Vor 11 Jahren hatte ich eine echte italienische Pizza dort gegessen, die auch geschmeckt hatte. Heute ist das nicht mehr der Fall.",2,7978e74c-14d3-4de6-bed0-abece64c3575,de
16,1981,884942780,1827752,3,Da ist noch viel Luft nach oben,2023-04-05,Thomas S,Deutschland,"Absprachen wurden nicht weitergegeben das reine Chaos bei der Rechnunglegung.Ich persönlich hatte Haxe, naja so wie die immer gelobt wird, ich kann es nicht verstehen.Der Nachtisch Kaiserschmarren der war richtig gut.Die Schenke ist nicht mehr ansatzweise das, was das alte Augustiner an der LOC war.",2.0,dresden,Augustiner an der Frauenkirche,de,"Wir hatten eine Firmenfeier und für 20 Personen wurde gebucht. Als wir im neuen Augustiner ankamen, wurden wir in das Obergeschoss geführt, wo wir dann unsere 20 Plätze bekommen haben 15 Personen an einen Tisch und 5 an einen 2-3 Meter entfernten Tisch sowas geht gar nicht. Auf die Bitte die Tische zusammen schieben zu können wurde uns von einer der sehr netten Bedienung gesagt - Chefin hat das Verboten. Als nächstes. Geschätzt 10 Bedienungen haben versucht uns zu versorgen immer wieder Doppelbestellungen, weil keiner wirklich Wuste was der andere macht. Alle hoch motiviert aber völlig unstrukturiert. Absprachen wurden nicht weitergegeben das reine Chaos bei der Rechnunglegung.Ich persönlich hatte Haxe, naja so wie die immer gelobt wird, ich kann es nicht verstehen.Der Nachtisch Kaiserschmarren der war richtig gut.Die Schenke ist nicht mehr ansatzweise das, was das alte Augustiner an der Frauenkirche war. Rustikal und gemütlich.Schade um das viele Geld, was wir an dem Abend dort gelassen haben.Schickt die Köche mal in den Augustiner Klosterwirt in München dort gibt es Haxe.",6,97102e47-18ba-4ac8-aa0e-8987d5c0f193,de
17,644,920079618,718846,0,Mittelklasse,2023-10-06,oesehh,"Hamburg, Deutschland",Bier kann man gut trinken und der Service war sehr nett.,3.0,münchen,Schneider Bräuhaus,de,Bier kann man gut trinken und der Service war sehr nett. Das Essen war dann für Münchner Brauhäuser eher sehr mittelmässig. ,0,8ed8a38e-b79e-412f-a475-76d14336a57d,de
18,1507,888077559,1340567,2,"Äußerst gutes Restaurant, mit einer leichten kühle",2023-04-28,Christopher Z,,Die Lage ist gut.Die Speisen sind sehr schön dargereicht und sind sehr Köstlich.Der einzige negativ Punkt ist das es bei einer Kalten Außentemperatur ist es im Restaurant leicht kalt.Allem in allem ein sehr gutes Restaurant.,4.0,leipzig,Cafe Madrid,de,"Das Restaurant hat eine außergewöhnlich schöne und zur richtigen Zeit auch ruhige Atmosphäre. Die Bedienung ist äußerst freundlich, höflich und geht auf die Wünsche des Kunden ein.Die Gestaltung des Restaurants passt einem Spanischen Themen. Die Lage ist gut.Die Speisen sind sehr schön dargereicht und sind sehr Köstlich.Der einzige negativ Punkt ist das es bei einer Kalten Außentemperatur ist es im Restaurant leicht kalt.Allem in allem ein sehr gutes Restaurant.",2,80be46c3-0032-4a60-887b-4a2c21e9d047,de
19,241,880804719,695667,1,Was wäre Hasmburg ohne das Fischereihafen Restaurant?,2023-03-03,478alfredn,"Hamburg, Deutschland",Als jährliches Gruppenevent seit fast 20 Jahren kennen wir uns damit gut aus.,5.0,hamburg,Fischereihafen-Restaurant,de,"Ausnahmsweise durften wir unser traditionelles Stintessen auch am Abend geniessen ( der ist sonst nur auf der Mittagskarte ). Als jährliches Gruppenevent seit fast 20 Jahren kennen wir uns damit gut aus. Dieser Stint war das Beste was wir seit langer Zeit hatten. Sowohl von der Zubereitung, den Beilagen - und dem Preis-Leistungsverhältnis. War wieder ein toller Abend im Fischereihafen Restaurant. Danke",1,8f5c4866-ed02-4fc7-9d65-f28e08dbf93f,de
20,650,905238451,718846,0,Zum Vergessen !!,2023-07-24,Gisela B,,Der Kartoffelsalat schmeckte wie aus dem Eimer und war eiskalt.,1.0,münchen,Schneider Bräuhaus,de,"Das Schneider Bräuhaus war früher eine gute Adresse . Wir haben das Lokal früher öfters am Sonntag besucht. Der Name stand sowohl für die Qualität des Essens als auch die Zuverlässigkeit des Servicepersonals.Leider ist das Bräuhaus jetzt nur noch ein Abklatsch und kann inzwischen als Touristenabsteige bezeichnet werden.Das Restaurant steht wohl in jedem italienischen, chinesischen und japanischen Reiseführer.Einheimische findet man so gut wie gar nicht mehr. Als Münchnerin kann ich das gut beurteilen. Das Essen ist total überteuert und, im wahrsten Sinne des Wortes, geschmacklos. Die Milzwurst war hart und die Panier klebte als dünne Schicht am Produkt. Die Käsespätzle waren nur Pampe. Für € 11.90 könnte wenigstens ein Salat inkludiert sein. Der Kartoffelsalat schmeckte wie aus dem Eimer und war eiskalt. Vermutlich gerade erst aufgetaut. Die Bedienung erklärte auf Anfrage, der Kartoffelsalat gehöre so. Unter Geschmacksverirrung leide ich jedoch noch nicht.Alles in Allem das schlechteste Essen seit langer Zeit.Noch ein Wort zu den sanitären Anlagen: Eine Katastrophe!! Es sieht nicht nur beim Betreten schmuddelig aus.Es ist alles unhygienisch. Gefühlt wie eine öffentliche Toilette im Bahnhofsmilieu. Ein sanitärer Bereich kann nicht steril sein, sollte aber wenigstens einen Mindeststandard an Sauberkeit erfüllen.Meine Freunde und ich werden diese „Einrichtung“ jedenfalls nie mehr betreten. Eigentlich schade, es bleibt nur noch eine schöne Erinnerung (Es war einmal ein Bräuhaus…….).",8,0b08c1eb-3bf0-4290-b0b3-491feb3d4fa0,de
21,185,885566065,954454,2,Leider nicht mehr empfehlenswert,2023-04-10,Franz L,,Der Service unfreundlich und reagiert auf konstruktive Kritik sehr zynisch.,2.0,hamburg,ALEX Hamburg,de,"Leider musste ich feststellen, ich war schon oft im Alex, das der Service und die Sauberkeit der Tische nicht mehr so ist. Der Service unfreundlich und reagiert auf konstruktive Kritik sehr zynisch. Leider. Ich werde mich dort nicht mehr aufhalten und meine Zeit verbringen. ",1,83ad8c09-510b-4125-b2c3-dc27a1b88a9b,de
22,208,895718421,2271294,1,Touristenrestaurant,2023-06-18,yvonne_pingel,,Viele Plätze an LOC.,3.0,hamburg,Hard Rock Cafe,de,"1. Am Empfang wurden wir gefragt, ob wir Englisch sprechen? Echt jetzt? Als Deutsche in Hamburg?2. Sitzplätze im Innenbereich laut und ungemütlich. Viele Plätze an Durchgangswegen. Auf der Dachterrasse aber sehr schön, allerdings auch dort sehr laute Musik.3. Essen ist unterer Durchschnitt. Es gibt deutlich bessere Burgerrestaurants in Hamburg. Burger trocken und Portion für einen hungrigen Mann zu klein, dafür preislich im oberen Bereich.4. Bedienung machte den Eindruck, als würden die Gäste stören.Fazit: Nette Lokation, um auf der Terrasse einen Cocktail zu trinken.Zum Essen würde ich woanders hingehen.",5,2c05864f-94c3-4be1-a25a-a141e673a7c3,de
23,1084,885293517,956602,0,Ordentlich und zentral,2023-04-08,Daniel H,"Berlin, Deutschland",Die Speisen sind in Ordnung.,4.0,stuttgart,Alte Kanzlei Stuttgart,de,"Gediegenes, hochwertig eingerichtetes Restaurant in dem auch Montagabend dringt durch die Gute Lage direkt am Schlossplatz was los ist. Der Service ist gut… man fühlt sich gut betreut. Die Speisen sind in Ordnung.",2,50860252-a547-4723-885b-2839f62c8316,de
24,813,903407456,1190751,4,Spät abends noch köstlich gegessen.,2023-07-16,Ela T,"Fulda, Deutschland",Carpaccio mit Trüffel geteilt und dann feine Mezzelune ( schwarz) gegessen.,5.0,frankfurt,Trattoria i Siciliani,de,"Ohne grosse Hoffnung haben wir versucht bei Siciliani nach Konzert zu essen. Die Küche hatte noch auf. Carpaccio mit Trüffel geteilt und dann feine Mezzelune ( schwarz) gegessen. Alles konnte überzeugen. Der Kellner entspannt. Hat uns nicht gehetzt. Gehobenes italienisches Restaurant, auch wenn andere schon zumachen.",2,48eaa552-36c7-4df0-98e2-128706fd63f6,de
25,907,894677752,1155072,0,Schlechter Apfelwein und Sitzen an der Bierzeltgarnitur,2023-06-12,Fabian211,"Großheubach, Deutschland",Die Kellnerin hat einen genervten Eindruck gemacht.,1.0,frankfurt,Apfelwein Wagner,de,"Die Kellnerin hat einen genervten Eindruck gemacht. Der Apfelwein hat besch...gemeckt. wir wollten ihn gleich mit Limo bestellen oder Cola im Krug. Dies wurde verneint und man sollte alles separat in 0,2 L Flaschen bestellen. Klar, das macht mehr Umsatz. Das können andere Kneipen in Frankfurt besser. Wir kommen nicht wieder",0,8285e940-93d7-43cd-913f-6fcc3c1f72bb,de
26,2683,901215155,2140545,0,Nie wieder! Dann lieber eine fertig Pizza oder zu McDonald’s.,2023-07-07,Viktor H,,"Dennoch erinnerte sie mehr an eine fertig Pizza als an eine Pizza, wo der Teich frisch zubereitet worden ist.",2.0,münster,Mocca d'or,de,"Ich hatte eine Pizza, die nicht komplett mangelhaft war. Dennoch erinnerte sie mehr an eine fertig Pizza als an eine Pizza, wo der Teich frisch zubereitet worden ist. Meine Frau hatte Pasta al Fornobestellt; absolut unterirdisch: kaum gewürzt, nicht schön angerichtet. Als wir dem Kellner dies mitteilten, bot dieser zwar Salz und Pfeffer an, aber das war nicht das Problem. Der Kellner selbst war recht freundlich, kam allerdings erst, als wir ihn an unseren Tisch gebeten hatten.",1,5b809737-dea2-4e73-b977-b2b0779b2a32,de
27,573,907206277,964526,0,Massenabfertigung,2023-08-01,Adventure48635405694,,Naja dafür war das Bier und das Essen meiner Frau lecker.,3.0,münchen,Ratskeller München,de,"das Restaurant hat super Ambiente. Leider ist es Massenabfertigung. Die Service Mitarbeiter versuchen ihr bestes, leider war ich von meiner Haxe ( die beste in der Stadt stand auf der Karte ) schwer enttäuscht. Naja dafür war das Bier und das Essen meiner Frau lecker. ",3,00e57455-04f4-4187-a584-f2f88e80097c,de
28,1828,890203982,8009090,12,Leckere Pasta zu fairen Preisen,2023-05-13,BBQStocki,"Gelsenkirchen, Deutschland",Die Speisen waren sehr gut.,4.0,dresden,Mamma Mia,de,Das Ambiente war sehr gemütlich. Die Speisen waren sehr gut. Der Service war sehr freundlich. Leider wurden Getränke nicht so oft angefragt. Und es gab keine echte Carbonara. Schade für ein Pastarestaurant. Das Carpaccio war sehr lecker. ,1,b611f991-a182-4f09-8b26-7972b85d4e8c,de
29,1759,906327654,8009090,5,Gerne wieder 🫶🏻,2023-07-28,Ipeksunandmoon,Deutschland,"Wenn Sie eine malerische italienische Atmosphäre mit leckerem Essen genießen möchten, reicht es, ins RESTAURANT_NAME Restaurant zu kommen🍝🇮🇹.",5.0,dresden,Mamma Mia,de,"Wenn Sie eine malerische italienische Atmosphäre mit leckerem Essen genießen möchten, reicht es, ins Mamma Mia Restaurant zu kommen🍝🇮🇹. Besonders für die liebe Bedienung , den netten Kellner und den aufmerksamen Service von (Luca) waren wir total dankbar 🤗 und das Dessert ( Cassata Siciliana) mmm unglaublich lecker 😋",0,737c1a5f-f090-49d9-818e-70d7c5783e2e,de
30,1506,888251346,1340567,1,Unbedingt nachfragen ob die Bestellung korrekt ist,2023-04-29,Andrea B,"Leipzig, Deutschland",Leider schlecht.,1.0,leipzig,Cafe Madrid,de,"Leider schlecht. Tapas wurden verwechselt. Anstatt es einfach auszutauschen wurde mir gesagt, das ich da eben Pech habe. Obwohl ich die Tapas nicht gegessen habe musste ich sie bezahlen. Kundenservice schlecht.Bedienung unfreundlich.Leider nicht noch mal..🙄",0,6ea5db78-13e0-4121-862b-cc035db40e92,de
31,905,902689062,1155072,0,Nie mehr Wagner,2023-07-13,Freedom38713616157,"Langenselbold, Deutschland",Das Essen war absolut i.,2.0,frankfurt,Apfelwein Wagner,de,"Waren mit4 Personen am 12.07. hier. Das Essen war absolut i. O. Der Äppelwoi ist eine Katastrophe. Schon im Glas sieht er unappetitlich trübe aus und schmeckt noch schlechter als er aussieht. Ich weiß, es gibt auch den Naturtrüben. Das war aber kein naturtrüb, das war gammeltrüb. Ich trinke sehr gerne Äppelwoi, aber so eine Miese Qualität habe ich noch nie serviert bekommen. Nie mehr wieder Wagner.",1,78eec7c5-9943-4bd5-bd4f-265f6c6a2ed7,de
32,2773,879264861,7244219,3,"Sehr freundliches Personal, Frühstück guter Durchschnitt",2023-02-19,mamirto,,"Omelett gut aber ungesalzen (kein Salz auf dem Tisch, Personal zuviel unter Strom, um noch fragen zu können), Shrimps eiskalt, Lachs und Obstsalat frisch und gut.",3.0,mannheim,Die Metzgerei,de,"Wir waren heute zum Frühstück dort. Reservierungen dafür sind Sonntags nur im Slot 0900-1100 und 1100-1300 möglich, muss man wollen, ist aber aus Restaurant Sicht nachvollziehbar.Mein Helgoland Frühstück war guter Durchschnitt. Omelett gut aber ungesalzen (kein Salz auf dem Tisch, Personal zuviel unter Strom, um noch fragen zu können), Shrimps eiskalt, Lachs und Obstsalat frisch und gut. Der Cappuccino leider wässrig und kaum Milchschaum. Das Personal war sehr freundlich.",2,c1740aa0-87db-4216-9940-cae5e8bef079,de
33,19,865736867,2005104,1,"Lage, Lage, Lage, ..",2022-10-24,klaus-dieter d,"Grafing, Deutschland",Da kann auch der Service für unsere 50-köpfige Truppe noch so verbesserungswürdig sein ...,4.0,berlin,Augustiner am Gendarmenmarkt,de,"Zum Augustiner in Berlin? Muss nicht sein, kann aber. Die Lage ist umwerfend, der Blick auf den Gendarmenmarkt ist ""die habe Miete"". Da kann auch der Service für unsere 50-köpfige Truppe noch so verbesserungswürdig sein ...",3,62f435b9-23d3-40ae-a651-0921451d49ac,de
34,403,885347299,10322027,15,Perfekt,2023-04-08,Louisa B,,Immer wieder gerne.,5.0,hamburg,Ola Lisboa,de,"Sehr gutes Essen, nettes Ambiente und besonders nett war der Kellner „Bruno“. Immer wieder gerne. :) ",1,12855944-8bf0-4b25-9e6e-6c8dadfccf8a,de
35,1536,905262410,718273,0,Schlechtes überteuertes Essen! Bedienung unfreundlich!,2023-07-24,Anita H,,Wir gehen bereits seid über 30 Jahren in dieses Restaurant und wollten jetzt nach längerer Zeit mal wieder dort essen.,1.0,dortmund,Pfefferkorn,de,"Wir gehen bereits seid über 30 Jahren in dieses Restaurant und wollten jetzt nach längerer Zeit mal wieder dort essen. Was uns schon auffiel war, das von dem uns bekannten Personal niemand mehr da war. Ich habe einen Salat mit Putenbruststreifen bestellt und auch nicht auf den Preis geachtet. was ich dann bekam war grüner Salat mit ein paar Tomaten, Ruhkola, Parmesan, sehr viel Toast und Putenbruststreifen und das für 22,00 Euro. Als ich den Salat mischen wollte, entdeckte ich das erste angefaulte Blatt, nachdem ich dann weiter nachgeschaut habe waren auch die anderen Salatblätter sowohl an den Rändern als auch an den Schnittstellen braun. Ich habe den Salat reklamiert und nach anfänglicher unverschämter Aussage des Bedienungspersonals bekam ich einen neuen Salat. Für uns hat es sich erledigt! Nie wieder!",0,8072526e-984e-496e-983f-08dd23346b6d,de
